jobID,  modelID,  status,  completionReason,  startTime,  endTime,  runtime(s),  expDesc,  numRecords,  modelParams|sensorParams|encoders|vaccine_date_timeOfDay:radius,  modelParams|sensorParams|encoders|vaccine_date_dayOfWeek:radius,  modelParams|sensorParams|encoders|vaccine_date_weekend:radius,  modelParams|clParams|alpha,  modelParams|tpParams|minThreshold,  modelParams|tpParams|activationThreshold,  modelParams|tpParams|pamLength,  modelParams|spParams|synPermInactiveDec,  multiStepBestPredictions:multiStep:errorMetric='avg_err':steps=[1]:window=1000:field=vaccine_name, 
1003,  1907,  completed,  eof,  2016-02-22 01:25:12,  2016-02-22 01:25:18,  6,  modelParams|sensorParams|encoders|vaccine_date_dayOfWeek:radius_3.78751613283.modelParams|clParams|alpha_0.0273048752741.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|spParams|synPermInactiveDec_0.0700366077776,  459,  None,  3.78751613283,  None,  0.0273048752741,  10,  13,  2,  0.0700366077776,  0.569868995633, 
1003,  1908,  completed,  eof,  2016-02-22 01:25:13,  2016-02-22 01:25:19,  6,  modelParams|sensorParams|encoders|vaccine_date_weekend:radius_1.modelParams|clParams|alpha_0.0001.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|spParams|synPermInactiveDec_0.095015,  459,  None,  None,  1,  0.0001,  9,  12,  1,  0.095015,  0.532751091703, 
1003,  1916,  completed,  eof,  2016-02-22 01:25:14,  2016-02-22 01:25:20,  6,  modelParams|sensorParams|encoders|vaccine_date_dayOfWeek:radius_4.73749462239.modelParams|clParams|alpha_0.0283753741777.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|spParams|synPermInactiveDec_0.0802201766672,  459,  None,  4.73749462239,  None,  0.0283753741777,  10,  13,  2,  0.0802201766672,  0.565502183406, 
1003,  1920,  completed,  eof,  2016-02-22 01:25:14,  2016-02-22 01:25:20,  6,  modelParams|sensorParams|encoders|vaccine_date_weekend:radius_1.modelParams|clParams|alpha_0.014084828438.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|spParams|synPermInactiveDec_0.0937642824352,  459,  None,  None,  1,  0.014084828438,  9,  12,  1,  0.0937642824352,  0.534934497817, 
1003,  1921,  completed,  eof,  2016-02-22 01:25:18,  2016-02-22 01:25:24,  6,  modelParams|sensorParams|encoders|vaccine_date_dayOfWeek:radius_4.5.modelParams|clParams|alpha_0.03007.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|spParams|synPermInactiveDec_0.07009,  459,  None,  4.5,  None,  0.03007,  10,  13,  2,  0.07009,  0.569868995633, 
1003,  1922,  completed,  eof,  2016-02-22 01:25:19,  2016-02-22 01:25:25,  6,  modelParams|sensorParams|encoders|vaccine_date_weekend:radius_1.modelParams|clParams|alpha_0.00734245710949.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|spParams|synPermInactiveDec_0.0922098206088,  459,  None,  None,  1,  0.00734245710949,  9,  12,  1,  0.0922098206088,  0.541484716157, 
1003,  1923,  completed,  eof,  2016-02-22 01:25:20,  2016-02-22 01:25:26,  6,  modelParams|sensorParams|encoders|vaccine_date_dayOfWeek:radius_4.02501075522.modelParams|clParams|alpha_0.0256102494518.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|spParams|synPermInactiveDec_0.0801667844448,  459,  None,  4.02501075522,  None,  0.0256102494518,  9,  13,  2,  0.0801667844448,  0.563318777293, 
1003,  1924,  completed,  eof,  2016-02-22 01:25:21,  2016-02-22 01:25:27,  6,  modelParams|sensorParams|encoders|vaccine_date_weekend:radius_1.modelParams|clParams|alpha_0.0118373713285.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|spParams|synPermInactiveDec_0.0965694618264,  459,  None,  None,  1,  0.0118373713285,  9,  12,  1,  0.0965694618264,  0.53711790393, 
1003,  1925,  completed,  killed,  2016-02-22 01:25:24,  2016-02-22 01:25:27,  3,  modelParams|sensorParams|encoders|vaccine_date_dayOfWeek:radius_5.06800231235.modelParams|clParams|alpha_0.0216304488594.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|spParams|synPermInactiveDec_0.0825550552388,  200,  None,  5.06800231235,  None,  0.0216304488594,  9,  13,  2,  0.0825550552388,  0.673366834171, 
1003,  1926,  completed,  killed,  2016-02-22 01:25:26,  2016-02-22 01:25:27,  1,  modelParams|sensorParams|encoders|vaccine_date_weekend:radius_1.modelParams|clParams|alpha_0.0001.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|spParams|synPermInactiveDec_0.1,  100,  None,  None,  1,  0.0001,  9,  12,  1,  0.1,  0.747474747475, 
1003,  1927,  completed,  eof,  2016-02-22 01:25:27,  2016-02-22 01:25:31,  4,  modelParams|sensorParams|encoders|vaccine_date_weekend:radius_1.modelParams|clParams|alpha_0.0001.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|spParams|synPermInactiveDec_0.0992045680356,  459,  None,  None,  1,  0.0001,  9,  12,  1,  0.0992045680356,  0.521834061135, 


jobID,  modelID,  status,  completionReason,  startTime,  endTime,  runtime(s),  expDesc,  numRecords,  modelParams|sensorParams|encoders|vaccine_date_timeOfDay:radius,  modelParams|sensorParams|encoders|vaccine_date_dayOfWeek:radius,  modelParams|sensorParams|encoders|vaccine_date_weekend:radius,  modelParams|clParams|alpha,  modelParams|tpParams|minThreshold,  modelParams|tpParams|activationThreshold,  modelParams|tpParams|pamLength,  modelParams|spParams|synPermInactiveDec,  multiStepBestPredictions:multiStep:errorMetric='avg_err':steps=[1]:window=1000:field=vaccine_name, 
1004,  1929,  completed,  eof,  2016-02-22 14:41:50,  2016-02-22 14:42:02,  12,  modelParams|sensorParams|encoders|vaccine_date_dayOfWeek:radius_3.5.modelParams|clParams|alpha_0.05005.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|spParams|synPermInactiveDec_0.05015,  459,  None,  3.5,  None,  0.05005,  11,  14,  3,  0.05015,  0.93231441048, 
1004,  1959,  completed,  eof,  2016-02-22 14:41:52,  2016-02-22 14:42:02,  10,  modelParams|sensorParams|encoders|vaccine_date_timeOfDay:radius_6.25.modelParams|clParams|alpha_0.05005.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|spParams|synPermInactiveDec_0.05015,  459,  6.25,  None,  None,  0.05005,  11,  14,  3,  0.05015,  0.949781659389, 
1004,  1960,  completed,  eof,  2016-02-22 14:41:52,  2016-02-22 14:42:01,  9,  modelParams|sensorParams|encoders|vaccine_date_weekend:radius_1.modelParams|clParams|alpha_0.05005.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|spParams|synPermInactiveDec_0.05015,  459,  None,  None,  1,  0.05005,  11,  14,  3,  0.05015,  0.949781659389, 
1004,  1971,  completed,  eof,  2016-02-22 14:41:53,  2016-02-22 14:42:02,  9,  modelParams|clParams|alpha_0.05005.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|spParams|synPermInactiveDec_0.05015,  459,  None,  None,  None,  0.05005,  11,  14,  3,  0.05015,  0.543668122271, 
1004,  1972,  completed,  eof,  2016-02-22 14:42:01,  2016-02-22 14:42:08,  7,  modelParams|sensorParams|encoders|vaccine_date_dayOfWeek:radius_1.0.modelParams|clParams|alpha_0.0001.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|spParams|synPermInactiveDec_0.1,  459,  None,  1.0,  None,  0.0001,  9,  12,  1,  0.1,  0.945414847162, 
1004,  1973,  completed,  eof,  2016-02-22 14:42:02,  2016-02-22 14:42:10,  8,  modelParams|sensorParams|encoders|vaccine_date_timeOfDay:radius_0.5.modelParams|clParams|alpha_0.0001.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|spParams|synPermInactiveDec_0.1,  459,  0.5,  None,  None,  0.0001,  9,  12,  1,  0.1,  0.949781659389, 
1004,  1994,  completed,  eof,  2016-02-22 14:42:03,  2016-02-22 14:42:09,  6,  modelParams|sensorParams|encoders|vaccine_date_weekend:radius_1.modelParams|clParams|alpha_0.0001.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|spParams|synPermInactiveDec_0.1,  459,  None,  None,  1,  0.0001,  9,  12,  1,  0.1,  0.943231441048, 
1004,  2005,  completed,  eof,  2016-02-22 14:42:04,  2016-02-22 14:42:09,  5,  modelParams|clParams|alpha_0.0001.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|spParams|synPermInactiveDec_0.1,  459,  None,  None,  None,  0.0001,  9,  12,  1,  0.1,  0.504366812227, 
1004,  2006,  completed,  eof,  2016-02-22 14:42:08,  2016-02-22 14:42:14,  6,  modelParams|sensorParams|encoders|vaccine_date_dayOfWeek:radius_6.0.modelParams|clParams|alpha_0.1.modelParams|tpParams|minThreshold_12.modelParams|tpParams|activationThreshold_16.modelParams|tpParams|pamLength_5.modelParams|spParams|synPermInactiveDec_0.0003,  459,  None,  6.0,  None,  0.1,  12,  16,  5,  0.0003,  0.943231441048, 
1004,  2007,  completed,  eof,  2016-02-22 14:42:09,  2016-02-22 14:42:15,  6,  modelParams|sensorParams|encoders|vaccine_date_timeOfDay:radius_12.0.modelParams|clParams|alpha_0.1.modelParams|tpParams|minThreshold_12.modelParams|tpParams|activationThreshold_16.modelParams|tpParams|pamLength_5.modelParams|spParams|synPermInactiveDec_0.0003,  459,  12.0,  None,  None,  0.1,  12,  16,  5,  0.0003,  0.934497816594, 
1004,  2008,  completed,  eof,  2016-02-22 14:42:10,  2016-02-22 14:42:15,  5,  modelParams|sensorParams|encoders|vaccine_date_weekend:radius_1.modelParams|clParams|alpha_0.1.modelParams|tpParams|minThreshold_12.modelParams|tpParams|activationThreshold_16.modelParams|tpParams|pamLength_5.modelParams|spParams|synPermInactiveDec_0.0003,  459,  None,  None,  1,  0.1,  12,  16,  5,  0.0003,  0.908296943231, 
1004,  2009,  completed,  eof,  2016-02-22 14:42:10,  2016-02-22 14:42:16,  6,  modelParams|clParams|alpha_0.1.modelParams|tpParams|minThreshold_12.modelParams|tpParams|activationThreshold_16.modelParams|tpParams|pamLength_5.modelParams|spParams|synPermInactiveDec_0.0003,  459,  None,  None,  None,  0.1,  12,  16,  5,  0.0003,  0.563318777293, 
1004,  2010,  completed,  eof,  2016-02-22 14:42:14,  2016-02-22 14:42:20,  6,  modelParams|sensorParams|encoders|vaccine_date_dayOfWeek:radius_4.75.modelParams|clParams|alpha_0.025075.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|spParams|synPermInactiveDec_0.075075,  459,  None,  4.75,  None,  0.025075,  10,  13,  2,  0.075075,  0.943231441048, 
1004,  2011,  completed,  eof,  2016-02-22 14:42:15,  2016-02-22 14:42:21,  6,  modelParams|sensorParams|encoders|vaccine_date_timeOfDay:radius_9.125.modelParams|clParams|alpha_0.025075.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|spParams|synPermInactiveDec_0.075075,  459,  9.125,  None,  None,  0.025075,  10,  13,  2,  0.075075,  0.954148471616, 
1004,  2012,  completed,  eof,  2016-02-22 14:42:15,  2016-02-22 14:42:21,  6,  modelParams|sensorParams|encoders|vaccine_date_weekend:radius_1.modelParams|clParams|alpha_0.025075.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|spParams|synPermInactiveDec_0.075075,  459,  None,  None,  1,  0.025075,  10,  13,  2,  0.075075,  0.934497816594, 
1004,  2013,  completed,  eof,  2016-02-22 14:42:17,  2016-02-22 14:42:22,  5,  modelParams|clParams|alpha_0.025075.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|spParams|synPermInactiveDec_0.075075,  459,  None,  None,  None,  0.025075,  10,  13,  2,  0.075075,  0.53056768559, 
1004,  2014,  completed,  eof,  2016-02-22 14:42:20,  2016-02-22 14:42:26,  6,  modelParams|sensorParams|encoders|vaccine_date_dayOfWeek:radius_2.25.modelParams|clParams|alpha_0.075025.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_15.modelParams|tpParams|pamLength_4.modelParams|spParams|synPermInactiveDec_0.025225,  459,  None,  2.25,  None,  0.075025,  11,  15,  4,  0.025225,  0.934497816594, 
1004,  2015,  completed,  eof,  2016-02-22 14:42:21,  2016-02-22 14:42:27,  6,  modelParams|sensorParams|encoders|vaccine_date_timeOfDay:radius_3.375.modelParams|clParams|alpha_0.075025.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_15.modelParams|tpParams|pamLength_4.modelParams|spParams|synPermInactiveDec_0.025225,  459,  3.375,  None,  None,  0.075025,  11,  15,  4,  0.025225,  0.938864628821, 
1004,  2016,  completed,  eof,  2016-02-22 14:42:21,  2016-02-22 14:42:27,  6,  modelParams|sensorParams|encoders|vaccine_date_weekend:radius_1.modelParams|clParams|alpha_0.075025.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_15.modelParams|tpParams|pamLength_4.modelParams|spParams|synPermInactiveDec_0.025225,  459,  None,  None,  1,  0.075025,  11,  15,  4,  0.025225,  0.938864628821, 
1004,  2017,  completed,  eof,  2016-02-22 14:42:22,  2016-02-22 14:42:28,  6,  modelParams|clParams|alpha_0.075025.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_15.modelParams|tpParams|pamLength_4.modelParams|spParams|synPermInactiveDec_0.025225,  459,  None,  None,  None,  0.075025,  11,  15,  4,  0.025225,  0.556768558952, 
1004,  2018,  completed,  eof,  2016-02-22 14:42:26,  2016-02-22 14:42:32,  6,  modelParams|sensorParams|encoders|vaccine_date_dayOfWeek:radius_3.75.modelParams|clParams|alpha_0.055045.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|spParams|synPermInactiveDec_0.055135,  459,  None,  3.75,  None,  0.055045,  11,  14,  3,  0.055135,  0.938864628821, 
1004,  2019,  completed,  eof,  2016-02-22 14:42:27,  2016-02-22 14:42:33,  6,  modelParams|sensorParams|encoders|vaccine_date_timeOfDay:radius_11.482524737.modelParams|clParams|alpha_0.0994647505482.modelParams|tpParams|minThreshold_12.modelParams|tpParams|activationThreshold_16.modelParams|tpParams|pamLength_5.modelParams|spParams|synPermInactiveDec_0.00517821555522,  459,  11.482524737,  None,  None,  0.0994647505482,  12,  16,  5,  0.00517821555522,  0.934497816594, 
1004,  2020,  completed,  eof,  2016-02-22 14:42:28,  2016-02-22 14:42:33,  5,  modelParams|sensorParams|encoders|vaccine_date_weekend:radius_1.modelParams|clParams|alpha_0.1.modelParams|tpParams|minThreshold_12.modelParams|tpParams|activationThreshold_16.modelParams|tpParams|pamLength_5.modelParams|spParams|synPermInactiveDec_0.0108953587824,  459,  None,  None,  1,  0.1,  12,  16,  5,  0.0108953587824,  0.908296943231, 
1004,  2021,  completed,  eof,  2016-02-22 14:42:28,  2016-02-22 14:42:34,  6,  modelParams|clParams|alpha_0.0145852851107.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_2.modelParams|spParams|synPermInactiveDec_0.0956091565556,  459,  None,  None,  None,  0.0145852851107,  9,  12,  2,  0.0956091565556,  0.515283842795, 
1004,  2022,  completed,  eof,  2016-02-22 14:42:32,  2016-02-22 14:42:38,  6,  modelParams|sensorParams|encoders|vaccine_date_dayOfWeek:radius_2.77501075522.modelParams|clParams|alpha_0.0495147505482.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|spParams|synPermInactiveDec_0.0450582155552,  459,  None,  2.77501075522,  None,  0.0495147505482,  11,  13,  2,  0.0450582155552,  0.943231441048, 
1004,  2023,  completed,  eof,  2016-02-22 14:42:33,  2016-02-22 14:42:40,  7,  modelParams|sensorParams|encoders|vaccine_date_timeOfDay:radius_9.24004947402.modelParams|clParams|alpha_0.0839445010964.modelParams|tpParams|minThreshold_12.modelParams|tpParams|activationThreshold_15.modelParams|tpParams|pamLength_4.modelParams|spParams|synPermInactiveDec_0.0003,  459,  9.24004947402,  None,  None,  0.0839445010964,  12,  15,  4,  0.0003,  0.934497816594, 
1004,  2024,  completed,  eof,  2016-02-22 14:42:34,  2016-02-22 14:42:39,  5,  modelParams|sensorParams|encoders|vaccine_date_weekend:radius_1.modelParams|clParams|alpha_0.086015171562.modelParams|tpParams|minThreshold_12.modelParams|tpParams|activationThreshold_16.modelParams|tpParams|pamLength_5.modelParams|spParams|synPermInactiveDec_0.00653571756483,  459,  None,  None,  1,  0.086015171562,  12,  16,  5,  0.00653571756483,  0.908296943231, 
1004,  2025,  completed,  eof,  2016-02-22 14:42:34,  2016-02-22 14:42:39,  5,  modelParams|clParams|alpha_0.0001.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|spParams|synPermInactiveDec_0.095015,  459,  None,  None,  None,  0.0001,  9,  12,  1,  0.095015,  0.504366812227, 
1004,  2026,  completed,  eof,  2016-02-22 14:42:39,  2016-02-22 14:42:44,  5,  modelParams|sensorParams|encoders|vaccine_date_dayOfWeek:radius_3.72498924478.modelParams|clParams|alpha_0.0505852494518.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|spParams|synPermInactiveDec_0.0552417844448,  459,  None,  3.72498924478,  None,  0.0505852494518,  11,  14,  3,  0.0552417844448,  0.941048034934, 
1004,  2027,  completed,  eof,  2016-02-22 14:42:39,  2016-02-22 14:42:45,  6,  modelParams|sensorParams|encoders|vaccine_date_timeOfDay:radius_11.425.modelParams|clParams|alpha_0.095005.modelParams|tpParams|minThreshold_12.modelParams|tpParams|activationThreshold_16.modelParams|tpParams|pamLength_5.modelParams|spParams|synPermInactiveDec_0.005285,  459,  11.425,  None,  None,  0.095005,  12,  16,  5,  0.005285,  0.947598253275, 
1004,  2028,  completed,  eof,  2016-02-22 14:42:39,  2016-02-22 14:42:45,  6,  modelParams|sensorParams|encoders|vaccine_date_weekend:radius_1.modelParams|clParams|alpha_0.1.modelParams|tpParams|minThreshold_12.modelParams|tpParams|activationThreshold_16.modelParams|tpParams|pamLength_5.modelParams|spParams|synPermInactiveDec_0.005285,  459,  None,  None,  1,  0.1,  12,  16,  5,  0.005285,  0.908296943231, 
1004,  2029,  completed,  eof,  2016-02-22 14:42:40,  2016-02-22 14:42:45,  5,  modelParams|clParams|alpha_0.0140855702213.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|spParams|synPermInactiveDec_0.0862333131112,  459,  None,  None,  None,  0.0140855702213,  9,  12,  1,  0.0862333131112,  0.510917030568, 
1004,  2030,  completed,  eof,  2016-02-22 14:42:44,  2016-02-22 14:42:50,  6,  modelParams|sensorParams|encoders|vaccine_date_dayOfWeek:radius_3.48749462239.modelParams|clParams|alpha_0.0522798752741.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|spParams|synPermInactiveDec_0.0451116077776,  459,  None,  3.48749462239,  None,  0.0522798752741,  11,  14,  3,  0.0451116077776,  0.927947598253, 
1004,  2031,  completed,  eof,  2016-02-22 14:42:45,  2016-02-22 14:42:51,  6,  modelParams|sensorParams|encoders|vaccine_date_timeOfDay:radius_10.8787623685.modelParams|clParams|alpha_0.0966996258223.modelParams|tpParams|minThreshold_12.modelParams|tpParams|activationThreshold_16.modelParams|tpParams|pamLength_5.modelParams|spParams|synPermInactiveDec_0.0003,  459,  10.8787623685,  None,  None,  0.0966996258223,  12,  16,  5,  0.0003,  0.943231441048, 
1004,  2032,  completed,  eof,  2016-02-22 14:42:45,  2016-02-22 14:42:50,  5,  modelParams|sensorParams|encoders|vaccine_date_weekend:radius_1.modelParams|clParams|alpha_0.0982526286715.modelParams|tpParams|minThreshold_12.modelParams|tpParams|activationThreshold_16.modelParams|tpParams|pamLength_5.modelParams|spParams|synPermInactiveDec_0.00373053817362,  459,  None,  None,  1,  0.0982526286715,  12,  16,  5,  0.00373053817362,  0.908296943231, 
1004,  2033,  completed,  eof,  2016-02-22 14:42:46,  2016-02-22 14:42:51,  5,  modelParams|clParams|alpha_0.0001.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|spParams|synPermInactiveDec_0.0903270782778,  459,  None,  None,  None,  0.0001,  9,  12,  1,  0.0903270782778,  0.504366812227, 
1004,  2034,  completed,  eof,  2016-02-22 14:42:50,  2016-02-22 14:42:56,  6,  modelParams|sensorParams|encoders|vaccine_date_dayOfWeek:radius_3.00237596795.modelParams|clParams|alpha_0.0498031177875.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|spParams|synPermInactiveDec_0.0501392071832,  459,  None,  3.00237596795,  None,  0.0498031177875,  10,  14,  3,  0.0501392071832,  0.934497816594, 
1004,  2045,  completed,  eof,  2016-02-22 14:42:51,  2016-02-22 14:42:58,  7,  modelParams|sensorParams|encoders|vaccine_date_timeOfDay:radius_9.78628710552.modelParams|clParams|alpha_0.1.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_16.modelParams|tpParams|pamLength_5.modelParams|spParams|synPermInactiveDec_0.00523160777761,  459,  9.78628710552,  None,  None,  0.1,  11,  16,  5,  0.00523160777761,  0.936681222707, 
1004,  2049,  completed,  eof,  2016-02-22 14:42:52,  2016-02-22 14:42:57,  5,  modelParams|sensorParams|encoders|vaccine_date_weekend:radius_1.modelParams|clParams|alpha_0.1.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_16.modelParams|tpParams|pamLength_5.modelParams|spParams|synPermInactiveDec_0.00809017939121,  459,  None,  None,  1,  0.1,  11,  16,  5,  0.00809017939121,  0.934497816594, 
1004,  2057,  completed,  eof,  2016-02-22 14:42:52,  2016-02-22 14:42:58,  6,  modelParams|clParams|alpha_0.00934042766598.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|spParams|synPermInactiveDec_0.0909212348334,  459,  None,  None,  None,  0.00934042766598,  9,  12,  1,  0.0909212348334,  0.504366812227, 
1004,  2058,  completed,  eof,  2016-02-22 14:42:56,  2016-02-22 14:43:02,  6,  modelParams|sensorParams|encoders|vaccine_date_dayOfWeek:radius_3.53388384485.modelParams|clParams|alpha_0.0526983908623.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|spParams|synPermInactiveDec_0.0452303954859,  459,  None,  3.53388384485,  None,  0.0526983908623,  11,  14,  3,  0.0452303954859,  0.934497816594, 
1004,  2059,  completed,  killed,  2016-02-22 14:42:58,  2016-02-22 14:42:59,  1,  modelParams|sensorParams|encoders|vaccine_date_timeOfDay:radius_12.modelParams|clParams|alpha_0.1.modelParams|tpParams|minThreshold_12.modelParams|tpParams|activationThreshold_16.modelParams|tpParams|pamLength_5.modelParams|spParams|synPermInactiveDec_0.0003,  100,  12,  None,  None,  0.1,  12,  16,  5,  0.0003,  0.919191919192, 
1004,  2060,  completed,  eof,  2016-02-22 14:42:58,  2016-02-22 14:43:04,  6,  modelParams|sensorParams|encoders|vaccine_date_dayOfWeek:radius_3.7958784416.modelParams|clParams|alpha_0.0643274201784.modelParams|tpParams|minThreshold_12.modelParams|tpParams|activationThreshold_15.modelParams|tpParams|pamLength_4.modelParams|spParams|synPermInactiveDec_0.0313762760387,  459,  None,  3.7958784416,  None,  0.0643274201784,  12,  15,  4,  0.0313762760387,  0.930131004367, 
1004,  2061,  completed,  eof,  2016-02-22 14:42:59,  2016-02-22 14:43:05,  6,  modelParams|sensorParams|encoders|vaccine_date_dayOfWeek:radius_2.96386489011.modelParams|clParams|alpha_0.0397385659449.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|spParams|synPermInactiveDec_0.058825353883,  459,  None,  2.96386489011,  None,  0.0397385659449,  11,  14,  3,  0.058825353883,  0.943231441048, 
1004,  2062,  completed,  eof,  2016-02-22 14:42:59,  2016-02-22 14:43:05,  6,  modelParams|sensorParams|encoders|vaccine_date_dayOfWeek:radius_3.17186827799.modelParams|clParams|alpha_0.0590810940926.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|spParams|synPermInactiveDec_0.037620759722,  459,  None,  3.17186827799,  None,  0.0590810940926,  11,  14,  3,  0.037620759722,  0.927947598253, 
1004,  2063,  completed,  eof,  2016-02-22 14:43:02,  2016-02-22 14:43:08,  6,  modelParams|sensorParams|encoders|vaccine_date_dayOfWeek:radius_3.38483402782.modelParams|clParams|alpha_0.0514382409202.modelParams|tpParams|minThreshold_12.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|spParams|synPermInactiveDec_0.0458018292592,  459,  None,  3.38483402782,  None,  0.0514382409202,  12,  14,  3,  0.0458018292592,  0.941048034934, 
1004,  2064,  completed,  killed,  2016-02-22 14:43:05,  2016-02-22 14:43:08,  3,  modelParams|sensorParams|encoders|vaccine_date_dayOfWeek:radius_3.43333594349.modelParams|clParams|alpha_0.0511370425522.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|spParams|synPermInactiveDec_0.0437266843317,  300,  None,  3.43333594349,  None,  0.0511370425522,  11,  14,  3,  0.0437266843317,  0.926421404682, 
1004,  2065,  completed,  killed,  2016-02-22 14:43:05,  2016-02-22 14:43:08,  3,  modelParams|sensorParams|encoders|vaccine_date_dayOfWeek:radius_3.80130314294.modelParams|clParams|alpha_0.0573168951061.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|spParams|synPermInactiveDec_0.0417205455619,  250,  None,  3.80130314294,  None,  0.0573168951061,  11,  14,  3,  0.0417205455619,  0.947791164659, 
1004,  2066,  completed,  killed,  2016-02-22 14:43:05,  2016-02-22 14:43:08,  3,  modelParams|sensorParams|encoders|vaccine_date_dayOfWeek:radius_3.39861933916.modelParams|clParams|alpha_0.0506473367952.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|spParams|synPermInactiveDec_0.0451830593885,  200,  None,  3.39861933916,  None,  0.0506473367952,  11,  14,  3,  0.0451830593885,  0.934673366834, 
